date,time,stock,loaded_unloaded,warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m
2025-07-15,09:00,1241,loaded,WH001,Bawana Main,50,40,12
2025-07-15,13:00,1019,unloaded,WH001,Bawana Main,50,40,12
2025-07-15,17:00,1182,loaded,WH001,Bawana Main,50,40,12
2025-07-15,06:00,678,unloaded,WH002,Okhla Depot,45,35,10
2025-07-15,09:00,871,loaded,WH002,Okhla Depot,45,35,10
2025-07-15,13:00,647,unloaded,WH002,Okhla Depot,45,35,10
2025-07-15,17:00,942,loaded,WH002,Okhla Depot,45,35,10
2025-07-15,06:00,1283,unloaded,WH003,Narela Hub,60,50,15
2025-07-15,09:00,1469,loaded,WH003,Narela Hub,60,50,15
2025-07-15,13:00,1301,unloaded,WH003,Narela Hub,60,50,15
2025-07-15,17:00,1401,loaded,WH003,Narela Hub,60,50,15
2025-07-16,06:00,1021,unloaded,WH001,Bawana Main,50,40,12
2025-07-16,09:00,1133,loaded,WH001,Bawana Main,50,40,12
2025-07-16,13:00,1039,unloaded,WH001,Bawana Main,50,40,12
2025-07-16,17:00,1168,loaded,WH001,Bawana Main,50,40,12
2025-07-16,06:00,688,unloaded,WH002,Okhla Depot,45,35,10
2025-07-16,09:00,842,loaded,WH002,Okhla Depot,45,35,10
2025-07-16,13:00,754,unloaded,WH002,Okhla Depot,45,35,10
2025-07-16,17:00,854,loaded,WH002,Okhla Depot,45,35,10
2025-07-16,06:00,1255,unloaded,WH003,Narela Hub,60,50,15
2025-07-16,09:00,1438,loaded,WH003,Narela Hub,60,50,15
2025-07-16,13:00,1155,unloaded,WH003,Narela Hub,60,50,15
2025-07-16,17:00,1584,loaded,WH003,Narela Hub,60,50,15
2025-07-17,06:00,921,unloaded,WH001,Bawana Main,50,40,12
2025-07-17,09:00,1152,loaded,WH001,Bawana Main,50,40,12
2025-07-17,13:00,1005,unloaded,WH001,Bawana Main,50,40,12
2025-07-17,17:00,1279,loaded,WH001,Bawana Main,50,40,12
2025-07-17,06:00,574,unloaded,WH002,Okhla Depot,45,35,10
2025-07-17,09:00,949,loaded,WH002,Okhla Depot,45,35,10
2025-07-17,13:00,711,unloaded,WH002,Okhla Depot,45,35,10
2025-07-17,17:00,931,loaded,WH002,Okhla Depot,45,35,10
2025-07-17,06:00,1297,unloaded,WH003,Narela Hub,60,50,15
2025-07-17,09:00,1466,loaded,WH003,Narela Hub,60,50,15
2025-07-17,13:00,1244,unloaded,WH003,Narela Hub,60,50,15
2025-07-17,17:00,1421,loaded,WH003,Narela Hub,60,50,15
2025-07-18,06:00,1068,unloaded,WH001,Bawana Main,50,40,12
2025-07-18,09:00,1121,loaded,WH001,Bawana Main,50,40,12
2025-07-18,13:00,827,unloaded,WH001,Bawana Main,50,40,12
2025-07-18,17:00,1184,loaded,WH001,Bawana Main,50,40,12
2025-07-18,06:00,602,unloaded,WH002,Okhla Depot,45,35,10
2025-07-18,09:00,937,loaded,WH002,Okhla Depot,45,35,10
2025-07-18,13:00,637,unloaded,WH002,Okhla Depot,45,35,10
2025-07-18,17:00,972,loaded,WH002,Okhla Depot,45,35,10
2025-07-18,06:00,1291,unloaded,WH003,Narela Hub,60,50,15
2025-07-18,09:00,1408,loaded,WH003,Narela Hub,60,50,15
2025-07-18,13:00,1191,unloaded,WH003,Narela Hub,60,50,15
2025-07-18,17:00,1529,loaded,WH003,Narela Hub,60,50,15
2025-07-19,06:00,854,unloaded,WH001,Bawana Main,50,40,12
2025-07-19,09:00,1072,loaded,WH001,Bawana Main,50,40,12
2025-07-19,13:00,800,unloaded,WH001,Bawana Main,50,40,12
2025-07-19,17:00,1087,loaded,WH001,Bawana Main,50,40,12
2025-07-19,06:00,537,unloaded,WH002,Okhla Depot,45,35,10
2025-07-19,09:00,725,loaded,WH002,Okhla Depot,45,35,10
2025-07-19,13:00,441,unloaded,WH002,Okhla Depot,45,35,10
2025-07-19,17:00,860,loaded,WH002,Okhla Depot,45,35,10
2025-07-19,06:00,1282,unloaded,WH003,Narela Hub,60,50,15
2025-07-19,09:00,1445,loaded,WH003,Narela Hub,60,50,15
2025-07-19,13:00,1266,unloaded,WH003,Narela Hub,60,50,15
2025-07-19,17:00,1471,loaded,WH003,Narela Hub,60,50,15
2025-07-20,06:00,974,unloaded,WH001,Bawana Main,50,40,12
2025-07-20,09:00,1056,loaded,WH001,Bawana Main,50,40,12
2025-07-20,13:00,763,unloaded,WH001,Bawana Main,50,40,12
2025-07-20,17:00,1048,loaded,WH001,Bawana Main,50,40,12
2025-07-20,06:00,520,unloaded,WH002,Okhla Depot,45,35,10
2025-07-20,09:00,744,loaded,WH002,Okhla Depot,45,35,10
2025-07-20,13:00,517,unloaded,WH002,Okhla Depot,45,35,10
2025-07-20,17:00,764,loaded,WH002,Okhla Depot,45,35,10
2025-07-20,06:00,1246,unloaded,WH003,Narela Hub,60,50,15
2025-07-20,09:00,1415,loaded,WH003,Narela Hub,60,50,15
2025-07-20,13:00,988,unloaded,WH003,Narela Hub,60,50,15
2025-07-20,17:00,1393,loaded,WH003,Narela Hub,60,50,15
2025-07-21,06:00,919,unloaded,WH001,Bawana Main,50,40,12
2025-07-21,09:00,1164,loaded,WH001,Bawana Main,50,40,12
2025-07-21,13:00,883,unloaded,WH001,Bawana Main,50,40,12
2025-07-21,17:00,1299,loaded,WH001,Bawana Main,50,40,12
2025-07-21,06:00,662,unloaded,WH002,Okhla Depot,45,35,10
2025-07-21,09:00,885,loaded,WH002,Okhla Depot,45,35,10
2025-07-21,13:00,618,unloaded,WH002,Okhla Depot,45,35,10
2025-07-21,17:00,823,loaded,WH002,Okhla Depot,45,35,10
2025-07-21,06:00,1156,unloaded,WH003,Narela Hub,60,50,15
2025-07-21,09:00,1467,loaded,WH003,Narela Hub,60,50,15
2025-07-21,13:00,1199,unloaded,WH003,Narela Hub,60,50,15
2025-07-21,17:00,1449,loaded,WH003,Narela Hub,60,50,15
2025-07-22,06:00,986,unloaded,WH001,Bawana Main,50,40,12
2025-07-22,09:00,1272,loaded,WH001,Bawana Main,50,40,12
2025-07-22,13:00,797,unloaded,WH001,Bawana Main,50,40,12
2025-07-22,17:00,1195,loaded,WH001,Bawana Main,50,40,12
2025-07-22,06:00,686,unloaded,WH002,Okhla Depot,45,35,10
2025-07-22,09:00,964,loaded,WH002,Okhla Depot,45,35,10
2025-07-22,13:00,591,unloaded,WH002,Okhla Depot,45,35,10
2025-07-22,17:00,959,loaded,WH002,Okhla Depot,45,35,10
2025-07-22,06:00,1191,unloaded,WH003,Narela Hub,60,50,15
2025-07-22,09:00,1435,loaded,WH003,Narela Hub,60,50,15
2025-07-22,13:00,1209,unloaded,WH003,Narela Hub,60,50,15
2025-07-22,17:00,1555,loaded,WH003,Narela Hub,60,50,15
2025-07-23,06:00,954,unloaded,WH001,Bawana Main,50,40,12
2025-07-23,09:00,1192,loaded,WH001,Bawana Main,50,40,12
2025-07-23,13:00,924,unloaded,WH001,Bawana Main,50,40,12
2025-07-23,17:00,1192,loaded,WH001,Bawana Main,50,40,12
2025-07-23,06:00,719,unloaded,WH002,Okhla Depot,45,35,10
2025-07-23,09:00,930,loaded,WH002,Okhla Depot,45,35,10
2025-07-23,13:00,811,unloaded,WH002,Okhla Depot,45,35,10
2025-07-23,17:00,919,loaded,WH002,Okhla Depot,45,35,10
2025-07-23,06:00,1161,unloaded,WH003,Narela Hub,60,50,15
2025-07-23,09:00,1591,loaded,WH003,Narela Hub,60,50,15
2025-07-23,13:00,1377,unloaded,WH003,Narela Hub,60,50,15
2025-07-23,17:00,1555,loaded,WH003,Narela Hub,60,50,15
2025-07-24,06:00,964,unloaded,WH001,Bawana Main,50,40,12
2025-07-24,09:00,1127,loaded,WH001,Bawana Main,50,40,12
2025-07-24,13:00,957,unloaded,WH001,Bawana Main,50,40,12
2025-07-24,17:00,1240,loaded,WH001,Bawana Main,50,40,12
2025-07-24,06:00,619,unloaded,WH002,Okhla Depot,45,35,10
2025-07-24,09:00,905,loaded,WH002,Okhla Depot,45,35,10
2025-07-24,13:00,628,unloaded,WH002,Okhla Depot,45,35,10
2025-07-24,17:00,983,loaded,WH002,Okhla Depot,45,35,10
2025-07-24,06:00,1319,unloaded,WH003,Narela Hub,60,50,15
2025-07-24,09:00,1438,loaded,WH003,Narela Hub,60,50,15
2025-07-24,13:00,1372,unloaded,WH003,Narela Hub,60,50,15
2025-07-24,17:00,1590,loaded,WH003,Narela Hub,60,50,15
2025-07-25,06:00,925,unloaded,WH001,Bawana Main,50,40,12
2025-07-25,09:00,1129,loaded,WH001,Bawana Main,50,40,12
2025-07-25,13:00,923,unloaded,WH001,Bawana Main,50,40,12
2025-07-25,17:00,1298,loaded,WH001,Bawana Main,50,40,12
2025-07-25,06:00,637,unloaded,WH002,Okhla Depot,45,35,10
2025-07-25,09:00,833,loaded,WH002,Okhla Depot,45,35,10
2025-07-25,13:00,745,unloaded,WH002,Okhla Depot,45,35,10
2025-07-25,17:00,858,loaded,WH002,Okhla Depot,45,35,10
2025-07-25,06:00,1194,unloaded,WH003,Narela Hub,60,50,15
2025-07-25,09:00,1551,loaded,WH003,Narela Hub,60,50,15
2025-07-25,13:00,1225,unloaded,WH003,Narela Hub,60,50,15
2025-07-25,17:00,1492,loaded,WH003,Narela Hub,60,50,15
2025-07-26,06:00,770,unloaded,WH001,Bawana Main,50,40,12
2025-07-26,09:00,1159,loaded,WH001,Bawana Main,50,40,12
2025-07-26,13:00,675,unloaded,WH001,Bawana Main,50,40,12
2025-07-26,17:00,1168,loaded,WH001,Bawana Main,50,40,12
2025-07-26,06:00,587,unloaded,WH002,Okhla Depot,45,35,10
2025-07-26,09:00,706,loaded,WH002,Okhla Depot,45,35,10
2025-07-26,13:00,665,unloaded,WH002,Okhla Depot,45,35,10
2025-07-26,17:00,898,loaded,WH002,Okhla Depot,45,35,10
2025-07-26,06:00,1109,unloaded,WH003,Narela Hub,60,50,15
2025-07-26,09:00,1307,loaded,WH003,Narela Hub,60,50,15
2025-07-26,13:00,1040,unloaded,WH003,Narela Hub,60,50,15
2025-07-26,17:00,1367,loaded,WH003,Narela Hub,60,50,15
2025-07-27,06:00,828,unloaded,WH001,Bawana Main,50,40,12
2025-07-27,09:00,1142,loaded,WH001,Bawana Main,50,40,12
2025-07-27,13:00,867,unloaded,WH001,Bawana Main,50,40,12
2025-07-27,17:00,1078,loaded,WH001,Bawana Main,50,40,12
2025-07-27,06:00,423,unloaded,WH002,Okhla Depot,45,35,10
2025-07-27,09:00,892,loaded,WH002,Okhla Depot,45,35,10
2025-07-27,13:00,600,unloaded,WH002,Okhla Depot,45,35,10
2025-07-27,17:00,859,loaded,WH002,Okhla Depot,45,35,10
2025-07-27,06:00,1009,unloaded,WH003,Narela Hub,60,50,15
2025-07-27,09:00,1500,loaded,WH003,Narela Hub,60,50,15
2025-07-27,13:00,1287,unloaded,WH003,Narela Hub,60,50,15
2025-07-27,17:00,1432,loaded,WH003,Narela Hub,60,50,15
2025-07-28,06:00,876,unloaded,WH001,Bawana Main,50,40,12
2025-07-28,09:00,1156,loaded,WH001,Bawana Main,50,40,12
2025-07-28,13:00,1091,unloaded,WH001,Bawana Main,50,40,12
2025-07-28,17:00,1201,loaded,WH001,Bawana Main,50,40,12
2025-07-28,06:00,751,unloaded,WH002,Okhla Depot,45,35,10
2025-07-28,09:00,825,loaded,WH002,Okhla Depot,45,35,10
2025-07-28,13:00,668,unloaded,WH002,Okhla Depot,45,35,10
2025-07-28,17:00,905,loaded,WH002,Okhla Depot,45,35,10
2025-07-28,06:00,1120,unloaded,WH003,Narela Hub,60,50,15
2025-07-28,09:00,1455,loaded,WH003,Narela Hub,60,50,15
2025-07-28,13:00,1136,unloaded,WH003,Narela Hub,60,50,15
2025-07-28,17:00,1461,loaded,WH003,Narela Hub,60,50,15
2025-07-29,06:00,1040,unloaded,WH001,Bawana Main,50,40,12
2025-07-29,09:00,1115,loaded,WH001,Bawana Main,50,40,12
2025-07-29,13:00,979,unloaded,WH001,Bawana Main,50,40,12
2025-07-29,17:00,1204,loaded,WH001,Bawana Main,50,40,12
2025-07-29,06:00,725,unloaded,WH002,Okhla Depot,45,35,10
2025-07-29,09:00,925,loaded,WH002,Okhla Depot,45,35,10
2025-07-29,13:00,733,unloaded,WH002,Okhla Depot,45,35,10
2025-07-29,17:00,865,loaded,WH002,Okhla Depot,45,35,10
2025-07-29,06:00,1197,unloaded,WH003,Narela Hub,60,50,15
2025-07-29,09:00,1525,loaded,WH003,Narela Hub,60,50,15
2025-07-29,13:00,1139,unloaded,WH003,Narela Hub,60,50,15
2025-07-29,17:00,1553,loaded,WH003,Narela Hub,60,50,15
2025-07-30,06:00,874,unloaded,WH001,Bawana Main,50,40,12
2025-07-30,09:00,1210,loaded,WH001,Bawana Main,50,40,12
2025-07-30,13:00,999,unloaded,WH001,Bawana Main,50,40,12
2025-07-30,17:00,1224,loaded,WH001,Bawana Main,50,40,12
2025-07-30,06:00,608,unloaded,WH002,Okhla Depot,45,35,10
2025-07-30,09:00,986,loaded,WH002,Okhla Depot,45,35,10
2025-07-30,13:00,613,unloaded,WH002,Okhla Depot,45,35,10
2025-07-30,17:00,904,loaded,WH002,Okhla Depot,45,35,10
2025-07-30,06:00,1257,unloaded,WH003,Narela Hub,60,50,15
2025-07-30,09:00,1448,loaded,WH003,Narela Hub,60,50,15
2025-07-30,13:00,1234,unloaded,WH003,Narela Hub,60,50,15
2025-07-30,17:00,1443,loaded,WH003,Narela Hub,60,50,15
2025-07-31,06:00,909,unloaded,WH001,Bawana Main,50,40,12
2025-07-31,09:00,1266,loaded,WH001,Bawana Main,50,40,12
2025-07-31,13:00,961,unloaded,WH001,Bawana Main,50,40,12
2025-07-31,17:00,1277,loaded,WH001,Bawana Main,50,40,12
2025-07-31,06:00,510,unloaded,WH002,Okhla Depot,45,35,10
2025-07-31,09:00,852,loaded,WH002,Okhla Depot,45,35,10
2025-07-31,13:00,579,unloaded,WH002,Okhla Depot,45,35,10
2025-07-31,17:00,910,loaded,WH002,Okhla Depot,45,35,10
2025-07-31,06:00,1309,unloaded,WH003,Narela Hub,60,50,15
2025-07-31,09:00,1493,loaded,WH003,Narela Hub,60,50,15
2025-07-31,13:00,1291,unloaded,WH003,Narela Hub,60,50,15
2025-07-31,17:00,1597,loaded,WH003,Narela Hub,60,50,15
